statement,intent_code
I need support. can you show me the menu? I tried from the app. Branch: Phoenix main street.,MENU_INQUIRY
"Hi, i tried to pay, but the transaction failed. Please help. Reference R687677.",PAYMENT_FAILED
"Hey, is your food prepared without wheat? What should I do?",ALLERGY_INQUIRY
Can someone help me? do you serve breakfast items? What should I do? I am asking in a upset way.,MENU_INQUIRY
"Hey, i did not get my order from the Hyderabad central restaurant. What should I do?",ORDER_NOT_RECEIVED
Urgent: i visited yesterday and lost my charger. This is frustrating. Reference R845957.,LOST_AND_FOUND
Quick question: the payment page gave an error. Please respond soon.,PAYMENT_FAILED
My order was not confirmed because transaction failed. Can this be fixed?,PAYMENT_FAILED
"Hi, the food from the Austin central restaurant was terrible. Can this be fixed?",FOOD_QUALITY_ISSUE
"Urgent: i was trying to pay with card, but it failed. Reference R622413.",PAYMENT_FAILED
I need support. the bag from Toronto did not include my fries. I need this resolved.,MISSING_ITEM
"Hey, do you take bulk food orders? I need this resolved. Reference R439763.",CATERING_INQUIRY
Urgent: i did not receive the cutlery I paid for. What should I do? Branch: Phoenix takeout.,MISSING_ITEM
The restaurant forgot to pack my napkins. Can you check? I am asking in a confused way.,MISSING_ITEM
"Hello, my restaurant coupon failed. I need assistance. Branch: Toronto main street.",PROMO_CODE_ISSUE
"Can someone help me? i cannot come tonight, so cancel my table. This happened today. I am asking in a upset way.",RESERVATION_CANCEL
Please help. i see double billing for my food food order. This is frustrating. Reference R334691.,DOUBLE_CHARGED
"Good evening, the food delivered does not match my restaurant order. Thank you.",WRONG_ITEM
"Quick question: i cannot come tonight, so cancel my table. Thank you. Branch: New York downtown.",RESERVATION_CANCEL
"Hi, i did not receive rewards points for order R823494. I need assistance.",LOYALTY_POINTS_ISSUE
I need support. my order was not confirmed because payment failed. I need assistance.,PAYMENT_FAILED
"Hey, i cannot complete payment on the counter order. I tried from the app. I am asking in a calm way.",PAYMENT_FAILED
Please help. please check if the sauce contains cashews. I need assistance.,ALLERGY_INQUIRY
Can someone help me? what dishes are safe for someone allergic to soy? Can you check?,ALLERGY_INQUIRY
Quick question: i did not receive the main course I paid for. This happened this morning.,MISSING_ITEM
I need support. can you check my loyalty account? Reference R900159.,LOYALTY_POINTS_ISSUE
"Quick question: i paid once, but my bank shows a duplicate charge. Can you check? Branch: Scottsdale food court.",DOUBLE_CHARGED
Please help. i need information about car insurance.,OUT_OF_SCOPE
Please create a reservation for this evening at New York. Please help. Reference R509486.,RESERVATION_CREATE
"Hi, the Tempe branch was not clean. What should I do?",CLEANLINESS_COMPLAINT
I need support. part of my order is missing from the bag. Can you check?,MISSING_ITEM
I see double billing for my food order. Please respond soon. Branch: Toronto airport.,DOUBLE_CHARGED
Quick question: why is COMBO30 not accepted? Thank you.,PROMO_CODE_ISSUE
"Hello, where is your nearest branch? Please help.",GENERAL_INQUIRY
Urgent: can I reserve a table for 25 guests? Please respond soon.,RESERVATION_CREATE
"Hey, order R975285 has been stuck in preparation since yesterday. This is frustrating. Reference R274696. Branch: Mesa downtown.",ORDER_DELAYED
"Can someone help me? i paid but did not receive the order, so I need a money back. I need assistance.",REFUND_REQUEST
The restroom was dirty. I need assistance.,CLEANLINESS_COMPLAINT
Can you cancel the booking under Sneha? Can you check? Branch: Dallas north side.,RESERVATION_CANCEL
Please help. i got sick after eating the food from order R211854. Please help.,FOOD_SAFETY_ISSUE
"Good evening, please refund the amount charged to my PayPal. I tried from the app.",REFUND_REQUEST
"Hey, can you fix a wrong item issue for order R195305? I need assistance. I am asking in a polite way.",WRONG_ITEM
"Good evening, i need help recovering a lost item. Can this be fixed?",LOST_AND_FOUND
Can someone help me? can someone check if my phone was turned in? Can this be fixed? Reference R435831.,LOST_AND_FOUND
I need support. my restaurant coupon failed. Please help. I am asking in a urgent way.,PROMO_CODE_ISSUE
"Hey, i lost my jacket at your restaurant. I need assistance.",LOST_AND_FOUND
My loyalty points are missing. Can you check? Reference R735684. Branch: Toronto north side.,LOYALTY_POINTS_ISSUE
I need support. part of my order is missing from the bag. Please respond soon.,MISSING_ITEM
Quick question: my order R195584 is taking too long. I need this resolved.,ORDER_DELAYED
I need support. the cashier was unprofessional. Thank you. I am asking in a urgent way.,STAFF_COMPLAINT
"Hi, can I see the dessert menu? I need assistance. Reference R654937.",MENU_INQUIRY
Please help me find an item I left at the restaurant. I tried from the app.,LOST_AND_FOUND
Urgent: the item in my bag is not mine. Thank you.,WRONG_ITEM
"Good evening, do you deliver catering orders? Thank you. Reference R832610.",CATERING_INQUIRY
Urgent: did anyone find a backpack at the London branch? I need assistance. Reference R257676.,LOST_AND_FOUND
"Please help. i paid for order R997935, but it was not delivered to me. Thank you.",ORDER_NOT_RECEIVED
"Hi, do you have parking available?",GENERAL_INQUIRY
"Good evening, i received the main food but not the cutlery. I need this resolved. Branch: Toronto drive-thru.",MISSING_ITEM
"Hi, my order R774143 arrived with poor food quality. Please help.",FOOD_QUALITY_ISSUE
I need support. why is my food order R513663 delayed? This happened this morning.,ORDER_DELAYED
Can someone help me? i found strange smell in my sushi. I need this resolved.,FOOD_SAFETY_ISSUE
"Good evening, i need a refund because the food was not acceptable. Can you check? Reference R696209.",REFUND_REQUEST
I need support. payment is not processing for my restaurant order. This is frustrating.,PAYMENT_FAILED
Please help. the booth was dirty.,CLEANLINESS_COMPLAINT
Please tell me the price of wrap. Thank you.,MENU_INQUIRY
"Hi, the cashier was rude to me. Thank you. Reference R881315.",STAFF_COMPLAINT
"Hi, can you help me apply the promo code? This is frustrating. Reference R441196.",PROMO_CODE_ISSUE
"Good evening, i need a quote for catering from the London branch.",CATERING_INQUIRY
Quick question: please let me chat with an agent instead of the bot. What should I do?,HUMAN_AGENT_REQUEST
Urgent: the front desk staff was rude to me. Please help.,STAFF_COMPLAINT
Urgent: can you cancel the booking under Maria? Can this be fixed? Reference R154335.,RESERVATION_CANCEL
Please help. tell me what is included in the lunch combo. Can this be fixed?,MENU_INQUIRY
I need information about flight booking. Can this be fixed?,OUT_OF_SCOPE
"Good evening, i food ordered milkshake with ketchup, but the ketchup is missing.",MISSING_ITEM
Urgent: please check why my order is late. Thank you.,ORDER_DELAYED
Please help. do you have allergy-safe options? I need assistance.,ALLERGY_INQUIRY
"Good evening, how can I contact the Chandler restaurant? This is frustrating.",GENERAL_INQUIRY
"Good evening, i had a bad experience with the staff. I tried from the app.",STAFF_COMPLAINT
Where is your nearest branch? I need this resolved. Reference R988546. Branch: Phoenix takeout.,GENERAL_INQUIRY
Please help. i have a cashews allergy. What can I safely order? Please help.,ALLERGY_INQUIRY
"Hey, our table was sticky and dirty. Please respond soon. Reference R514560. Branch: Toronto drive-thru. I am asking in a urgent way.",CLEANLINESS_COMPLAINT
"Good evening, please make a dinner reservation for 12. Please respond soon. Reference R841493.",RESERVATION_CREATE
"Hello, the item in my bag is not mine. Please help.",WRONG_ITEM
Please help. i visited yesterday and lost my sunglasses. This happened yesterday. Branch: Hyderabad takeout.,LOST_AND_FOUND
Can you check my loyalty account? Can this be fixed? Reference R292546.,LOYALTY_POINTS_ISSUE
Quick question: my wings had a hygiene issue. Can you check?,FOOD_SAFETY_ISSUE
"Hi, do you take bulk food orders? Can this be fixed?",CATERING_INQUIRY
I need support. i should have earned points for this order. Please respond soon. Reference R896278.,LOYALTY_POINTS_ISSUE
I need support. please share catering menu options. Can you check? Branch: Mesa airport.,CATERING_INQUIRY
Urgent: can you cancel the booking under Chris? I need assistance. Branch: Scottsdale mall.,RESERVATION_CANCEL
"Good evening, do you take bulk food orders? Please respond soon.",CATERING_INQUIRY
Can someone help me? i received the wrong item in order R197342. This is frustrating.,WRONG_ITEM
"Hey, book a table under the name Emily. I tried from the app. Reference R272254.",RESERVATION_CREATE
"Good evening, the rewards section is missing my recent points. Can you check? I am asking in a calm way.",LOYALTY_POINTS_ISSUE
Please escalate this food safety complaint immediately. This is frustrating. Reference R222795.,FOOD_SAFETY_ISSUE
"Hello, i have a egg allergy. What can I safely order? What should I do?",ALLERGY_INQUIRY
"Good evening, can you help me apply the promo code? Can you check? Reference R145171.",PROMO_CODE_ISSUE
"Hello, i cannot complete payment on the counter order. I need assistance.",PAYMENT_FAILED
"Hello, can you reserve a table at the Austin branch? I need this resolved. Branch: Phoenix downtown.",RESERVATION_CREATE
Can someone help me? track my food order R950750 from Dallas. I tried from the app.,ORDER_STATUS
I need support. how can I contact the Dallas branch? What should I do?,GENERAL_INQUIRY
Urgent: please book my flight ticket. Can this be fixed?,OUT_OF_SCOPE
"Hello, i cannot complete payment on the mobile app. This is frustrating. Reference R500612.",PAYMENT_FAILED
"Hi, my restaurant coupon failed. Please respond soon. Reference R696504.",PROMO_CODE_ISSUE
Quick question: can you help with my insurance claim? I tried from the app. Reference R231223.,OUT_OF_SCOPE
Can a supervisor review my promo code? Thank you. Reference R407718. I am asking in a urgent way.,HUMAN_AGENT_REQUEST
"Hello, can you provide catering for an office lunch? I need assistance. I am asking in a upset way.",CATERING_INQUIRY
Please help. i want to order food for a party. Reference R931134.,CATERING_INQUIRY
Quick question: please refund the amount charged to my PayPal. I need assistance.,REFUND_REQUEST
"Good evening, our table was sticky and dirty. Can this be fixed?",CLEANLINESS_COMPLAINT
"Hello, i want to complain about cleanliness. Please help. Reference R429812.",CLEANLINESS_COMPLAINT
Can someone help me? i think my bag is still at the front desk. I need assistance.,LOST_AND_FOUND
Can someone help me? do you offer dine-in and takeout? This happened this afternoon.,GENERAL_INQUIRY
"Good evening, i cannot come tonight, so cancel my table. What should I do? Reference R977641.",RESERVATION_CANCEL
Please help. i need a quote for catering from the London branch. I tried from the app.,CATERING_INQUIRY
Can someone help me? i should have earned points for this order. Can this be fixed? I am asking in a upset way.,LOYALTY_POINTS_ISSUE
"Good evening, payment is not processing for my branch food order. I tried from the app.",PAYMENT_FAILED
Please help. can you provide catering for an office lunch? I need this resolved.,CATERING_INQUIRY
"Hello, i did not get my order from the Chandler central restaurant. What should I do? I am asking in a polite way.",ORDER_NOT_RECEIVED
I need support. my membership points are not showing. This happened this afternoon.,LOYALTY_POINTS_ISSUE
"Hi, tell me what is included in the lunch combo. This is frustrating. Reference R663733. I am asking in a polite way.",MENU_INQUIRY
I need support. i want to order food for a party. Please respond soon.,CATERING_INQUIRY
"Hi, i need catering for 8 people.",CATERING_INQUIRY
"Good evening, the floor was dirty. Can this be fixed? Reference R300640. Branch: Austin drive-thru.",CLEANLINESS_COMPLAINT
"Good evening, i ordered from the Chandler north side branch and received the wrong meal. Thank you.",WRONG_ITEM
Can you tell me if order R360754 is ready for pickup? Please help.,ORDER_STATUS
